event_date,location,country,latitude,longitude,injury_severity,aircraft_damage,aircraft_category,make,model,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,publication_date,event_year,total_occupants,fatality_rate,serious_injury_rate,destroyed,make_model
2015-01-05,"Marquette, MI",United States,462113N,0872347W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172M,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_172M
2015-01-06,"Long View, NC",United States,354312N,0081824W,Non-Fatal,Substantial,Airplane,Beechcraft,V35B,No,1,Reciprocating,Personal,0,3,1,0,VMC,2020-09-25,2015,4,0.0,0.75,0,Beechcraft_V35B
2015-01-06,"Llano, TX",United States,030473N,0098360W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,195B,No,1,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Cessna Aircraft Company_195B
2015-01-06,"Norfolk, VA",United States,364649N,0076283W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Cessna Aircraft Company_172
2015-01-07,"Lewiston, ME",United States,044927N,0702853W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,A185E,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_A185E
2015-01-08,"Sullivan, MO",United States,038140N,0091519W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,210,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_210
2015-01-09,"Tooele, UT",United States,404635N,1122933W,Fatal,Substantial,Airplane,Cirrus Design Corp,SR22,No,1,Reciprocating,Personal,1,0,0,0,,2020-09-25,2015,1,1.0,0.0,0,Cirrus Design Corp_SR22
2015-01-09,"Pontiac, IL",United States,405528N,0883726W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,150G,No,1,Reciprocating,Instructional,0,1,0,1,VMC,2020-09-25,2015,2,0.0,0.5,0,Cessna Aircraft Company_150G
2015-01-10,"Jackson, CA",United States,382237N,1204738W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,180,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_180
2015-01-10,"Accra, Ghana",Ghana,053541N,0001014E,Non-Fatal,Substantial,Airplane,Boeing,737,No,,,,0,3,0,0,,,2015,3,0.0,1.0,0,Boeing_737
2015-01-10,"Cullman, AL",United States,034122N,0864817W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,152,No,1,Reciprocating,Instructional,0,1,0,0,VMC,2020-09-25,2015,1,0.0,1.0,0,Cessna Aircraft Company_152
2015-01-10,"Luziania, Brazil",Brazil,151519S,0475758W,Fatal,Substantial,Airplane,Embraer,EMB-710C,No,1,Reciprocating,Personal,2,0,2,0,VMC,2020-09-25,2015,4,0.5,0.0,0,Embraer_EMB-710C
2015-01-11,"Brighton, CO",United States,395929N,1043536W,Fatal,Destroyed,Airplane,Piper Aircraft,PA 28RT-201T,No,1,Reciprocating,Personal,1,0,0,0,VMC,2020-09-25,2015,1,1.0,0.0,1,Piper Aircraft_PA 28RT-201T
2015-01-12,"Deland, FL",United States,002941N,0081171W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-28R-200,No,1,Reciprocating,Personal,0,0,0,1,IMC,2020-09-25,2015,1,0.0,0.0,0,Piper Aircraft_PA-28R-200
2015-01-14,"New Smyrna Beach, FL",United States,029223N,0805343W,Fatal,Substantial,Airplane,Cessna Aircraft Company,152,No,1,Reciprocating,Personal,1,0,0,0,IMC,2021-06-14,2015,1,1.0,0.0,0,Cessna Aircraft Company_152
2015-01-14,"Dodge City, KS",United States,374448N,0099583W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,210J,No,1,Reciprocating,Personal,0,2,1,0,VMC,2020-09-25,2015,3,0.0,0.6666666666666666,0,Cessna Aircraft Company_210J
2015-01-14,"Baixa Grande do Ribeiro, Brazil",Brazil,081155S,0451354W,Fatal,Substantial,Airplane,Cessna Aircraft Company,A188B,No,,,Aerial Application,1,0,0,0,,2020-09-25,2015,1,1.0,0.0,0,Cessna Aircraft Company_A188B
2015-01-15,"Stow, MA",United States,422738N,0071314W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,150L,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Cessna Aircraft Company_150L
2015-01-15,"Santa Fe, NM",United States,353656N,0106530W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,182R,No,1,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Cessna Aircraft Company_182R
2015-01-16,"Fort Valley, GA",United States,323252N,0834937W,Fatal,Substantial,Airplane,Luscombe,8,No,1,Reciprocating,Instructional,1,0,1,0,VMC,2020-09-25,2015,2,0.5,0.0,0,Luscombe_8
2015-01-16,"New Castle, PA",United States,041131N,0802448W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172L,No,1,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Cessna Aircraft Company_172L
2015-01-17,"Ualapue, HI",United States,021817N,0156491W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172N,No,1,Reciprocating,Instructional,0,3,1,0,VMC,2020-09-25,2015,4,0.0,0.75,0,Cessna Aircraft Company_172N
2015-01-17,"Holland, MI",United States,424434N,0086628W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172K,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_172K
2015-01-17,"Lonoke county, AR",United States,345816N,0914953W,Non-Fatal,Substantial,Airplane,Mooney,M20C,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Mooney_M20C
2015-01-18,"Flagstaff, AZ",United States,035825N,0111409W,Non-Fatal,Substantial,Airplane,Beechcraft,A36TC,No,1,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Beechcraft_A36TC
2015-01-19,"Shipshewana, IN",United States,414221N,0853647W,Non-Fatal,Substantial,Airplane,Diamond Aircraft Ind Inc,DA 20 C1,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Diamond Aircraft Ind Inc_DA 20 C1
2015-01-19,"Alexander City, AL",United States,325453N,0855746W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-28-161,No,1,Reciprocating,Personal,0,1,0,0,VMC,2020-09-25,2015,1,0.0,1.0,0,Piper Aircraft_PA-28-161
2015-01-19,"Lowell, MI",United States,425714N,0852038W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172F,No,1,Reciprocating,Instructional,0,0,1,0,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_172F
2015-01-20,"Helena, MT",United States,463612N,0112038W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 28-140,No,1,Reciprocating,Personal,0,1,0,1,VMC,2020-09-25,2015,2,0.0,0.5,0,Piper Aircraft_PA 28-140
2015-01-21,"Mountain Pass, CA",United States,353132N,1154340W,Fatal,Destroyed,Airplane,Beechcraft,36,No,,,Personal,2,0,0,0,,2020-09-25,2015,2,1.0,0.0,1,Beechcraft_36
2015-01-21,"Anchorage, AK",United States,061114N,1495749W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,170B,No,1,Reciprocating,Personal,0,0,0,4,VMC,2020-09-25,2015,4,0.0,0.0,0,Cessna Aircraft Company_170B
2015-01-21,"Goodland, KS",United States,392649N,1014811W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-31-350,No,2,Reciprocating,,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Piper Aircraft_PA-31-350
2015-01-22,"Lakeland, FL",United States,028116N,0082240W,Fatal,Destroyed,Airplane,Piper Aircraft,PA-23,No,2,Reciprocating,Instructional,2,0,0,0,VMC,2020-09-25,2015,2,1.0,0.0,1,Piper Aircraft_PA-23
2015-01-22,"Tulsa, OK",United States,036222N,0955910W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,152,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_152
2015-01-23,"Nashua, NH",United States,424653N,0713051W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172I,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_172I
2015-01-23,"Georgetown, TX",United States,304052N,0974045W,Non-Fatal,Substantial,Airplane,Maule,MX 7-180,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Maule_MX 7-180
2015-01-25,"Fernandina Beach, FL",United States,030373N,0812827W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,150,No,1,Reciprocating,Personal,0,0,1,0,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_150
2015-01-25,"Routt County, CO",United States,401757N,1064017W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172F,No,1,Reciprocating,Personal,0,0,1,0,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_172F
2015-01-25,"Silver Springs, NV",United States,392352N,0119167W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,150E,No,1,Reciprocating,Personal,0,2,0,0,VMC,2020-09-25,2015,2,0.0,1.0,0,Cessna Aircraft Company_150E
2015-01-26,"Owen, WI",United States,445917N,0903139W,Fatal,Substantial,Airplane,Cessna Aircraft Company,182L,No,1,Reciprocating,Personal,1,1,1,0,IMC,2020-09-25,2015,3,0.3333333333333333,0.3333333333333333,0,Cessna Aircraft Company_182L
2015-01-26,"Maui, PO",United States,205214N,1562659W,Non-Fatal,Substantial,Airplane,Cirrus Design Corp,SR22 - NO SERIES,No,,Reciprocating,Positioning,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cirrus Design Corp_SR22 - NO SERIES
2015-01-26,"Makaha, HI",United States,021285N,1581844W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172N,No,1,Reciprocating,Personal,0,2,0,2,VMC,2020-09-25,2015,4,0.0,0.5,0,Cessna Aircraft Company_172N
2015-01-26,"Fort Morgan, CO",United States,040633N,1034547W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,182C,No,1,Reciprocating,Personal,0,2,0,0,VMC,2020-09-25,2015,2,0.0,1.0,0,Cessna Aircraft Company_182C
2015-01-27,"La Verne, CA",United States,034318N,1172754W,Non-Fatal,Substantial,Airplane,Diamond Aircraft Ind Inc,DA 40,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Diamond Aircraft Ind Inc_DA 40
2015-01-28,"Rothville, MO",United States,393749N,0009318W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,310B,No,2,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_310B
2015-01-28,"West Palm Beach, FL",United States,263535N,0008056W,Non-Fatal,Minor,Airplane,Piper Aircraft,PA-28R-200,No,1,Reciprocating,Instructional,0,0,0,4,VMC,2020-09-25,2015,4,0.0,0.0,0,Piper Aircraft_PA-28R-200
2015-01-29,"Ridgefield, WA",United States,045467N,1224312W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 12,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Piper Aircraft_PA 12
2015-01-30,"Geneva, Eswatini",Eswatini,,,Fatal,Destroyed,Airplane,Piper Aircraft,PA 46 350P,No,1,Reciprocating,,1,0,0,0,,2020-09-25,2015,1,1.0,0.0,1,Piper Aircraft_PA 46 350P
2015-01-31,"Wasilla, AK",United States,613141N,1494117W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 18,No,1,Reciprocating,Public Aircraft - State,0,0,2,0,VMC,2020-09-25,2015,2,0.0,0.0,0,Piper Aircraft_PA 18
2015-02-01,"Palmer, AK",United States,613458N,0149514W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 12,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Piper Aircraft_PA 12
2015-02-02,"Valdosta, GA",United States,304653N,0831634W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-32-301,No,1,Reciprocating,Personal,0,0,0,4,VMC,2020-09-25,2015,4,0.0,0.0,0,Piper Aircraft_PA-32-301
2015-02-04,"Brookneal, VA",United States,037830N,0785810W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 18-150,No,1,Reciprocating,Instructional,0,2,0,0,VMC,2020-09-25,2015,2,0.0,1.0,0,Piper Aircraft_PA 18-150
2015-02-05,"Lubbock, TX",United States,333236N,0101508W,Fatal,Destroyed,Airplane,Piper Aircraft,PA46 500TP,No,1,Turbo Prop,Personal,1,0,0,0,IMC,2020-09-25,2015,1,1.0,0.0,1,Piper Aircraft_PA46 500TP
2015-02-05,"Argyle, TX",United States,033512N,0971159W,Fatal,Substantial,Airplane,Cessna Aircraft Company,441,No,2,Turbo Prop,Personal,1,0,0,0,IMC,2020-09-25,2015,1,1.0,0.0,0,Cessna Aircraft Company_441
2015-02-05,"Andrews, TX",United States,322050N,1023212W,Non-Fatal,Substantial,Airplane,Beechcraft,A36,No,1,Reciprocating,Personal,0,2,2,0,VMC,2020-09-25,2015,4,0.0,0.5,0,Beechcraft_A36
2015-02-05,"Slaton, TX",United States,033291N,1013940W,Non-Fatal,Substantial,Airplane,Air Tractor Inc,AT 602,No,1,Turbo Prop,Ferry,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Air Tractor Inc_AT 602
2015-02-07,"Shirley, NY",United States,404919N,0072521W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,152,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_152
2015-02-08,"Avignon, France",France,435427N,0004547E,Non-Fatal,Substantial,Airplane,Mooney,M20F,No,,,Personal,0,1,0,1,VMC,2020-09-25,2015,2,0.0,0.5,0,Mooney_M20F
2015-02-09,"Kernville, CA",United States,354342N,1182511W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,U206 - G,No,1,Reciprocating,Personal,0,1,0,2,VMC,2020-09-25,2015,3,0.0,0.3333333333333333,0,Cessna Aircraft Company_U206 - G
2015-02-09,"Sebastian, FL",United States,274856N,0802811W,Non-Fatal,Substantial,Airplane,De Havilland,DHC 6 TWIN OTTER,No,2,Turbo Prop,Positioning,0,0,0,3,VMC,2020-09-25,2015,3,0.0,0.0,0,De Havilland_DHC 6 TWIN OTTER
2015-02-09,"Glennallen, AK",United States,062323N,0145159W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,180,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_180
2015-02-10,"Isla de Vieques, PR",United States,181318N,0663522W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,402C,No,2,Reciprocating,,0,0,0,7,VMC,2020-09-25,2015,7,0.0,0.0,0,Cessna Aircraft Company_402C
2015-02-10,"Houston, TX",United States,029594N,0952029W,Non-Fatal,Substantial,Airplane,Embraer,ERJ 190 100 IGW,No,2,Turbo Fan,,0,1,0,55,VMC,2021-05-06,2015,56,0.0,0.017857142857142856,0,Embraer_ERJ 190 100 IGW
2015-02-10,"Mammoth Lakes, CA",United States,003700N,0011800W,Non-Fatal,Substantial,Airplane,Raytheon Aircraft Company,B300,No,2,Turbo Prop,Positioning,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Raytheon Aircraft Company_B300
2015-02-11,"Carson City, NV",United States,391136N,1194416W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,185 - E,No,1,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Cessna Aircraft Company_185 - E
2015-02-11,"Greensboro, NC",United States,361016N,0794834W,Fatal,Substantial,Airplane,Piper Aircraft,PA28,No,1,Reciprocating,Personal,1,0,0,0,VMC,2020-09-25,2015,1,1.0,0.0,0,Piper Aircraft_PA28
2015-02-11,"Miami, FL",United States,253755N,0802850W,Fatal,Destroyed,Airplane,Beechcraft,1900,No,2,Turbo Prop,Positioning,4,0,0,0,VMC,2021-06-15,2015,4,1.0,0.0,1,Beechcraft_1900
2015-02-12,"Akron, OH",United States,041215N,0081280W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 46-350P,No,,Reciprocating,Business,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Piper Aircraft_PA 46-350P
2015-02-14,"Layton, UT",United States,041337N,1115816W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,150M,No,1,Reciprocating,Personal,0,0,1,1,VMC,2020-09-25,2015,2,0.0,0.0,0,Cessna Aircraft Company_150M
2015-02-14,"Haviland, KS",United States,373630N,0099656W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 28R-180,No,1,Reciprocating,Personal,0,1,0,1,VMC,2020-09-25,2015,2,0.0,0.5,0,Piper Aircraft_PA 28R-180
2015-02-14,"Bakersfield, CA",United States,035262N,0119328W,Non-Fatal,Substantial,Airplane,Mooney,M20E - NO SERIES,No,1,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Mooney_M20E - NO SERIES
2015-02-15,"Garfield, WA",United States,471334N,1173717W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA28 - 180,No,1,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Piper Aircraft_PA28 - 180
2015-02-15,"Bjornon, Sweden",Sweden,,,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA46 500TP,No,1,Turbo Prop,,0,3,0,0,,,2015,3,0.0,1.0,0,Piper Aircraft_PA46 500TP
2015-02-16,"Denver, CO",United States,393412N,1045058W,Non-Fatal,Substantial,Airplane,Beechcraft,58,No,2,Reciprocating,,0,0,0,1,IMC,2020-09-25,2015,1,0.0,0.0,0,Beechcraft_58
2015-02-16,"Chicago, IL",United States,414715N,0087458W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 31-350,No,2,Reciprocating,Positioning,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Piper Aircraft_PA 31-350
2015-02-16,"The Dalles, OR",United States,453710N,0121106W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,T210 - L,No,1,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Cessna Aircraft Company_T210 - L
2015-02-17,"Islamabad, Pakistan, Pakistan",Pakistan,,,,Minor,Airplane,Boeing,767 - 204ER,No,,Turbo Fan,,0,0,0,0,,2020-09-25,2015,0,,,0,Boeing_767 - 204ER
2015-02-18,"Alfalfa, OR",United States,044542N,1205636W,Non-Fatal,Substantial,Airplane,Grumman Acft Eng Cor-Schweizer,G 164A,No,1,Reciprocating,Flight Test,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Grumman Acft Eng Cor-Schweizer_G 164A
2015-02-19,"Lexington, KY",United States,003820N,0843620W,Non-Fatal,Substantial,Airplane,Cirrus Design Corp,SR22,No,1,Reciprocating,Personal,0,0,0,3,VMC,2020-09-25,2015,3,0.0,0.0,0,Cirrus Design Corp_SR22
2015-02-20,"Lubbock, TX",United States,033298N,1014846W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 32RT-300T,No,1,Reciprocating,Business,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Piper Aircraft_PA 32RT-300T
2015-02-21,"Kankakee, IL",United States,041417N,0875046W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172P,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Cessna Aircraft Company_172P
2015-02-22,"Spokane, WA",United States,473928N,1172340W,Fatal,Destroyed,Airplane,Piper Aircraft,PA46 - 350P,No,1,Reciprocating,Personal,1,0,0,0,VMC,2020-09-25,2015,1,1.0,0.0,1,Piper Aircraft_PA46 - 350P
2015-02-22,"Camarillo, CA",United States,341250N,0119527W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 18-150,No,1,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Piper Aircraft_PA 18-150
2015-02-24,"Phoenix, AZ",United States,334119N,0112455W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 28R-201,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Piper Aircraft_PA 28R-201
2015-02-24,"Baltimore, MD",United States,039115N,0076402W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,208,No,1,Turbo Prop,,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_208
2015-02-27,"Frankenmuth, MI",United States,431536N,0833936W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 28R-200,No,1,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Piper Aircraft_PA 28R-200
2015-02-27,"Jacksonville, FL",United States,301551N,0814215W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA28,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Piper Aircraft_PA28
2015-02-28,"Ljubljana, Moste, Slovenia",Slovenia,004632N,0143412E,Non-Fatal,Substantial,Airplane,Cirrus Design Corp,SR22,No,,Reciprocating,,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cirrus Design Corp_SR22
2015-03-01,"Clermont, FL",United States,283142N,0814316W,Non-Fatal,Substantial,Airplane,Piper Aircraft,J3C 65,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Piper Aircraft_J3C 65
2015-03-01,"Lee's Summit, MO",United States,385735N,0942217W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 28-181,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Piper Aircraft_PA 28-181
2015-03-01,"Cordova, AK",United States,602154N,0146112W,Non-Fatal,Substantial,Airplane,Stinson,108,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Stinson_108
2015-03-01,"Redmond, OR",United States,441514N,0012190W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 46-310P,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Piper Aircraft_PA 46-310P
2015-03-02,"Kansas City, MO",United States,039737N,0943557W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 28-140,No,1,Reciprocating,Personal,0,1,0,1,VMC,2020-09-25,2015,2,0.0,0.5,0,Piper Aircraft_PA 28-140
2015-03-02,"Murfreesboro, TN",United States,355239N,0862239W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 18,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Piper Aircraft_PA 18
2015-03-03,"Venice, FL",United States,027335N,0822052W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,152,No,1,Reciprocating,Instructional,0,1,0,1,VMC,2020-09-25,2015,2,0.0,0.5,0,Cessna Aircraft Company_152
2015-03-04,"Norfolk, VA",United States,365435N,0761144W,Fatal,Substantial,Airplane,Mooney,M20F,No,1,Reciprocating,Personal,3,0,0,0,IMC,2020-09-25,2015,3,1.0,0.0,0,Mooney_M20F
2015-03-04,"Monroe, NC",United States,035131N,0803643W,Non-Fatal,Substantial,Airplane,Beechcraft,58,No,2,Reciprocating,Business,0,0,0,4,IMC,2020-09-25,2015,4,0.0,0.0,0,Beechcraft_58
2015-03-04,"Witzenhausen, Germany, Germany",Germany,,,Fatal,Substantial,Airplane,Piper Aircraft,PA28,No,,,,1,0,0,0,,2020-09-25,2015,1,1.0,0.0,0,Piper Aircraft_PA28
2015-03-05,"Upland, CA",United States,034648N,1174056W,Non-Fatal,Substantial,Airplane,Champion,7EC,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Champion_7EC
2015-03-07,"Merced, CA",United States,037350N,0120230W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 18-150,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Piper Aircraft_PA 18-150
2015-03-07,"Richmond, VA",United States,373019N,0771911W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172S,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_172S
2015-03-07,"St Jacob, IL",United States,384358N,0894824W,Non-Fatal,Substantial,Airplane,Ercoupe,415 C,No,1,Reciprocating,Ferry,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Ercoupe_415 C
2015-03-08,"KOSCIUSKO, MS",United States,033544N,0893336W,Fatal,Substantial,Airplane,Bellanca,8KCAB,No,1,Reciprocating,Personal,2,0,0,0,VMC,2020-09-25,2015,2,1.0,0.0,0,Bellanca_8KCAB
2015-03-08,"Newport, RI",United States,413157N,0711654W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172P,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_172P
2015-03-08,"Talkeetna, AK",United States,621042N,1501029W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA18 - 150,No,1,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Piper Aircraft_PA18 - 150
2015-03-08,"Ramona, CA",United States,033221N,1165453W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,182M,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_182M
2015-03-09,"San Juan, PR",United States,182733N,0066454W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA23,No,2,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Piper Aircraft_PA23
2015-03-09,"Hurricane, UT",United States,037840N,1131816W,Non-Fatal,Substantial,Airplane,Cirrus Design Corp,SR22,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cirrus Design Corp_SR22
2015-03-09,"Fort Myers, FL",United States,263512N,0815148W,Fatal,Substantial,Airplane,Piper Aircraft,PA-24-250,No,1,Reciprocating,Personal,1,0,1,0,VMC,2020-09-25,2015,2,0.5,0.0,0,Piper Aircraft_PA-24-250
2015-03-09,"Garrison, IA",United States,042837N,0092835W,Non-Fatal,Substantial,Airplane,Aeronca,7AC,No,1,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Aeronca_7AC
2015-03-10,"Waycross, GA",United States,311454N,0822343W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,182L,No,1,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Cessna Aircraft Company_182L
